crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank
Laboratoire Moulin à Vent,81 a Avenue Francis de Pressensé,69200,VENISSIEUX,75166442600010,0.9707418084144592,SIRET 75166442600010,81 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,2
Laboratoire Moulin à Vent,81 a Avenue Francis de Pressensé,69200,VENISSIEUX,92167348900016,0.9707418084144592,SIRET 92167348900016,81 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,3
Laboratoire Moulin à Vent,81 a Avenue Francis de Pressensé,69200,VENISSIEUX,91197876500012,0.9707418084144592,SIRET 91197876500012,81 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,4
Laboratoire Moulin à Vent,81 a Avenue Francis de Pressensé,69200,VENISSIEUX,44107784900046,0.9707418084144592,SIRET 44107784900046,81 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,5
Laboratoire Oullins République,51 Rue de la République,69600,OULLINS,82104845100040,0.9259943962097168,SIRET 82104845100040,51 RUE DE LA REPUBLIQUE (OULLINS),OULLINS-PIERRE-BENITE,69600,69149,1
Laboratoire Oullins République,51 Rue de la République,69600,OULLINS,95233211200012,0.8384106755256653,SIRET 95233211200012,51 RUE DE LA GLACIERE,OULLINS-PIERRE-BENITE,69600,69149,2
Laboratoire Oullins République,51 Rue de la République,69600,OULLINS,79316226400014,0.8384106755256653,SIRET 79316226400014,51 RUE DE LA GLACIERE,OULLINS-PIERRE-BENITE,69600,69149,3
Laboratoire Oullins République,51 Rue de la République,69600,OULLINS,89445973400014,0.8384106755256653,SIRET 89445973400014,51 RUE DE LA GLACIERE,OULLINS-PIERRE-BENITE,69600,69149,4
Laboratoire Oullins République,51 Rue de la République,69600,OULLINS,88081640000019,0.8384106755256653,SIRET 88081640000019,51 RUE DE LA GLACIERE,OULLINS-PIERRE-BENITE,69600,69149,5
Laboratoire Paul Santy,2 Rue Jules Valensaut,69008,LYON,80278734100022,0.9967237114906311,PHARMACIE PAUL SANTY,87 AVENUE PAUL SANTY,LYON,69008,69388,1
Laboratoire Paul Santy,2 Rue Jules Valensaut,69008,LYON,50169708000015,0.966813325881958,CENTRE SANTY SCIENCES,24 AVENUE PAUL SANTY,LYON,69008,69388,2
Laboratoire Paul Santy,2 Rue Jules Valensaut,69008,LYON,41200734600023,0.9244365096092224,MBE PAUL SANTY,14 RUE VICTOR ET ROGER THOMAS,LYON,69008,69388,3
Laboratoire Paul Santy,2 Rue Jules Valensaut,69008,LYON,81877052100024,0.9083408713340759,LE SANTY,126 AVENUE PAUL SANTY,LYON,69008,69388,4
Laboratoire Paul Santy,2 Rue Jules Valensaut,69008,LYON,83415934500034,0.9066520929336548,SIRET 83415934500034,12 RUE JULES VALENSAUT,LYON,69008,69388,5
Laboratoire St Priest Village,28 Grande Rue,69800,SAINT-PRIEST,53131464900017,0.6457943916320801,SIRET 53131464900017,16 GRANDE RUE,ST PRIEST,69800,69290,1
Laboratoire St Priest Village,28 Grande Rue,69800,SAINT-PRIEST,45292350100038,0.6007308959960938,LABORATOIRE ESTHETICA DENTAIRE,67 RUE JEAN ZAY,SAINT-PRIEST,69800,69290,2
Laboratoire St Priest Village,28 Grande Rue,69800,SAINT-PRIEST,99285409100012,0.589232861995697,SIRET 99285409100012,38 GRANDE RUE,SAINT-PRIEST,69800,69290,3
Laboratoire St Priest Village,28 Grande Rue,69800,SAINT-PRIEST,80953569300018,0.5849378108978271,SIRET 80953569300018,22 GRANDE RUE,SAINT-PRIEST,69800,69290,4
Laboratoire St Priest Village,28 Grande Rue,69800,SAINT-PRIEST,77980686800047,0.5774403214454651,SIRET 77980686800047,23 GRANDE RUE,SAINT-PRIEST,69800,69290,5
Laboratoire de Feyzin,7 Place Louis Grenier,69320,FEYZIN,41389924600024,0.9793989658355713,DE LABEGUDE,1 PLACE LOUIS GRENIER,FEYZIN,69320,69276,1
Laboratoire de Feyzin,7 Place Louis Grenier,69320,FEYZIN,52120681300045,0.8080719113349915,LABORATOIRE EUROFINS,7 PLACE LOUIS GRENIER,FEYZIN,69320,69276,2
Laboratoire de Feyzin,7 Place Louis Grenier,69320,FEYZIN,83077304000019,0.5842934250831604,SIRET 83077304000019,4 PLACE LOUIS GRENIER,FEYZIN,69320,69276,3
Laboratoire de Feyzin,7 Place Louis Grenier,69320,FEYZIN,52496413700011,0.5455380082130432,SIRET 52496413700011,3 PLACE LOUIS GRENIER,FEYZIN,69320,69276,4
Laboratoire de Feyzin,7 Place Louis Grenier,69320,FEYZIN,80243670900017,0.5455380082130432,SIRET 80243670900017,2 PLACE LOUIS GRENIER,FEYZIN,69320,69276,5
Lagier & Associés,16 Rue de Montbrillant,69003,LYON,42356349300067,0.9983567595481873,CABINET LAGIER & ASSOCIES,16 RUE DE MONTBRILLANT,LYON,69003,69383,1
Lagier & Associés,16 Rue de Montbrillant,69003,LYON,50185148900036,0.9906434416770935,ORCA2,16 RUE DE MONTBRILLANT,LYON,69003,69383,2
Lagier & Associés,16 Rue de Montbrillant,69003,LYON,42865931200139,0.966229259967804,MOYNE & ASSOCIES ETUDE GENEALOGIQUE,78 AVENUE MARECHAL DE SAXE,LYON,69003,69383,3
Lagier & Associés,16 Rue de Montbrillant,69003,LYON,38116783200017,0.9598355889320374,ANDRES & ASSOCIES,49 RUE SERVIENT,LYON,69003,69383,4
Lagier & Associés,16 Rue de Montbrillant,69003,LYON,82030676900028,0.9568881988525391,HC2A,16 RUE DE MONTBRILLANT,LYON,69003,69383,5
Laurent Levy -PDC line Pharma,12 rue Armand Zipfel,69250,ALBIGNY SUR SAONE,82012737100020,0.9936674237251282,SIRET 82012737100020,12 RUE ARMAND ZIPFEL,ALBIGNY-SUR-SAONE,69250,69003,1
Laurent Levy -PDC line Pharma,12 rue Armand Zipfel,69250,ALBIGNY SUR SAONE,53442768700023,0.9936674237251282,SIRET 53442768700023,12 RUE ARMAND ZIPFEL,ALBIGNY-SUR-SAONE,69250,69003,2
Laurent Levy -PDC line Pharma,12 rue Armand Zipfel,69250,ALBIGNY SUR SAONE,44410725400070,0.7551003694534302,SIRET 44410725400070,3 RUE ARMAND ZIPFEL,ALBIGNY-SUR-SAONE,69250,69003,3
Laurent Levy -PDC line Pharma,12 rue Armand Zipfel,69250,ALBIGNY SUR SAONE,45375130700027,0.5226499438285828,SIRET 45375130700027,3 RUE ARMAND ZIPFEL,ALBIGNY-SUR-SAONE,69250,69003,4
Laurent Levy -PDC line Pharma,12 rue Armand Zipfel,69250,ALBIGNY SUR SAONE,44995644000027,0.13823634386062622,SIRET 44995644000027,2 PL DE LA GARE,ALBIGNY-SUR-SAONE,69250,69003,5
Laurent et Charras,50 Chemin de la Bruyère,69570,DARDILLY,87944083200019,0.8721429705619812,SIRET 87944083200019,50 CHEMIN DE LA FOUILLOUSE,DARDILLY,69570,69072,1
Laurent et Charras,50 Chemin de la Bruyère,69570,DARDILLY,88946772600028,0.8063528537750244,PLEIN CIEL,CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,2
Laurent et Charras,50 Chemin de la Bruyère,69570,DARDILLY,89958934500029,0.684284508228302,LE DOMAINE DES CRETS,CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,3
Laurent et Charras,50 Chemin de la Bruyère,69570,DARDILLY,89001407900028,0.6488187909126282,NEOWI GESTION SYNDIC,CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,4
Laurent et Charras,50 Chemin de la Bruyère,69570,DARDILLY,49960495700021,0.5597552061080933,L&C IMMOBILIERE,50 CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,5
Laurypath,52 Route de Brignais,69630,CHAPONOST,81228844700020,0.9997926354408264,LAURYPATH,52 ROUTE DE BRIGNAIS,CHAPONOST,69630,69043,1
Laurypath,52 Route de Brignais,69630,CHAPONOST,99314465800016,0.8966814875602722,MAISON CHAPONOST,17 ALLEE DES CEDRES,CHAPONOST,69630,69043,2
Laurypath,52 Route de Brignais,69630,CHAPONOST,21690043100018,0.8646705150604248,MAIRIE,5 AVENUE MARECHAL JOFFRE,CHAPONOST,69630,69043,3
Laurypath,52 Route de Brignais,69630,CHAPONOST,79223692900024,0.43394607305526733,QUI'ETUDE TRAVAUX,14 ROUTE DE BRIGNAIS,CHAPONOST,69630,69043,4
Laurypath,52 Route de Brignais,69630,CHAPONOST,43372684100011,0.4037124216556549,BISEVE,14 ROUTE DE BRIGNAIS,CHAPONOST,69630,69043,5
Le transbordeur,3 boulevard de la Bataille de Stalingrad,69100,VILLEURBANNE,52367531200012,0.9988269209861755,LE TRANSBORDEUR,3 BOULEVARD DE LA BATAILLE DE STALINGRAD,VILLEURBANNE,69100,69266,1
Le transbordeur,3 boulevard de la Bataille de Stalingrad,69100,VILLEURBANNE,75040055800011,0.9568625092506409,ALLIANCE TRANS,40 RUE DE BRUXELLES,VILLEURBANNE,69100,69266,2
Le transbordeur,3 boulevard de la Bataille de Stalingrad,69100,VILLEURBANNE,51000638000016,0.9416563510894775,D L TRANS,168 RUE DE LA POUDRETTE,VILLEURBANNE,69100,69266,3
Le transbordeur,3 boulevard de la Bataille de Stalingrad,69100,VILLEURBANNE,52228739000010,0.9349985718727112,AB TRANS,75 RUE DOCTEUR FRAPPAZ,VILLEURBANNE,69100,69266,4
Le transbordeur,3 boulevard de la Bataille de Stalingrad,69100,VILLEURBANNE,39369224900013,0.8896486163139343,D.B.K. TRANS,2 COURS DE LA REPUBLIQUE,VILLEURBANNE,69100,69266,5
Legi Consultants. Mr Magliocca,30 Rue Joannès Carret,69009,LYON 9EME ARRONDISSEMENT,89524809400024,0.9937381744384766,SIRET 89524809400024,30 RUE JOANNES CARRET,LYON,69009,69389,1
Legi Consultants. Mr Magliocca,30 Rue Joannès Carret,69009,LYON 9EME ARRONDISSEMENT,75017250400029,0.9915562868118286,SIRET 75017250400029,30 RUE JOANNES CARRET,LYON,69009,69389,2
Legi Consultants. Mr Magliocca,30 Rue Joannès Carret,69009,LYON 9EME ARRONDISSEMENT,92210742000015,0.9915562868118286,SIRET 92210742000015,30 RUE JOANNES CARRET,LYON,69009,69389,3
Legi Consultants. Mr Magliocca,30 Rue Joannès Carret,69009,LYON 9EME ARRONDISSEMENT,90800904600016,0.9915562868118286,SIRET 90800904600016,30 RUE JOANNES CARRET,LYON,69009,69389,4
Legi Consultants. Mr Magliocca,30 Rue Joannès Carret,69009,LYON 9EME ARRONDISSEMENT,82381663200025,0.9915562868118286,SIRET 82381663200025,30 RUE JOANNES CARRET,LYON,69009,69389,5
Lenoir Metallerie,30 Rue du Marais,69100,VILLEURBANNE,96650006800020,0.999231219291687,LENOIR METALLERIE,30 RUE DU MARAIS,VILLEURBANNE,69100,69266,1
Lenoir Metallerie,30 Rue du Marais,69100,VILLEURBANNE,96650006800038,0.9887110590934753,LENOIR METALLERIE,35 RUE DU MARAIS,VILLEURBANNE,69100,69266,2
Lenoir Metallerie,30 Rue du Marais,69100,VILLEURBANNE,96650006800046,0.9589649438858032,LENOIR METALLERIE,26 RUE DOUAUMONT,VILLEURBANNE,69100,69266,3
Lenoir Metallerie,30 Rue du Marais,69100,VILLEURBANNE,38165504200038,0.80354243516922,SIRET 38165504200038,30 RUE DU NORD,VILLEURBANNE,69100,69266,4
Lenoir Metallerie,30 Rue du Marais,69100,VILLEURBANNE,88445528800016,0.6664068102836609,SIRET 88445528800016,42 RUE DU MARAIS,VILLEURBANNE,69100,69266,5
Lenoir Services,23 Allée du Mens,69100,VILLEURBANNE,38020726600046,0.9997064471244812,LENOIR SERVICES,23 ALLEE DU MENS,VILLEURBANNE,69100,69266,1
Lenoir Services,23 Allée du Mens,69100,VILLEURBANNE,80405348600028,0.8287898302078247,SIRET 80405348600028,35 ALLEE DU MENS,VILLEURBANNE,69100,69266,2
Lenoir Services,23 Allée du Mens,69100,VILLEURBANNE,78972009100030,0.508664071559906,A.M.Y SERVICES,54 RUE PAUL VERLAINE,VILLEURBANNE,69100,69266,3
Lenoir Services,23 Allée du Mens,69100,VILLEURBANNE,93797474900015,0.5031223893165588,SIRET 93797474900015,76 ALLEE DU MENS,VILLEURBANNE,69100,69266,4
Lenoir Services,23 Allée du Mens,69100,VILLEURBANNE,94952132200014,0.49571216106414795,SIRET 94952132200014,52 ALLEE DU MENS,VILLEURBANNE,69100,69266,5
Les Courriers Rhodaniens,1 Rue d Espagne,69780,MIONS,33722008100125,0.9980913996696472,LES COURRIERS RHODANIENS,RUE D'ESPAGNE,MIONS,69780,69283,1
Les Courriers Rhodaniens,1 Rue d Espagne,69780,MIONS,42963981800013,0.6287621855735779,LES COQUELICOTS,RUE DES COQUELICOTS,MIONS,69780,69283,2
Les Courriers Rhodaniens,1 Rue d Espagne,69780,MIONS,52351377800010,0.5759243369102478,SIRET 52351377800010,6 RUE D'ESPAGNE,MIONS,69780,69283,3
Les Courriers Rhodaniens,1 Rue d Espagne,69780,MIONS,53969210300010,0.322113573551178,SIRET 53969210300010,1 RUE YVES FARGE,MIONS,69780,69283,4
Les Courriers Rhodaniens,1 Rue d Espagne,69780,MIONS,83526693300018,0.322113573551178,SIRET 83526693300018,1 RUE YVES FARGE,MIONS,69780,69283,5
Les Célestins CATTP - équipe mobile,8 impasse des Célestins,69600,OULLINS,77986872800113,0.9968189001083374,CATTP EQUIPE MOBILE DES CELESTINS,8 IMPASSE DES CELESTINS,OULLINS-PIERRE-BENITE,69600,69149,1
Les Célestins CATTP - équipe mobile,8 impasse des Célestins,69600,OULLINS,51292257600016,0.7605572938919067,SIRET 51292257600016,7 IMPASSE DES CELESTINS,OULLINS-PIERRE-BENITE,69600,69149,2
Les Célestins CATTP - équipe mobile,8 impasse des Célestins,69600,OULLINS,40348522000012,0.750182569026947,CELLUPICA,8 IMPASSE MICHELON,OULLINS-PIERRE-BENITE,69310,69149,3
Les Célestins CATTP - équipe mobile,8 impasse des Célestins,69600,OULLINS,48007259400058,0.6838510036468506,SIRET 48007259400058,14 IMPASSE DES CELESTINS,OULLINS-PIERRE-BENITE,69600,69149,4
Les Célestins CATTP - équipe mobile,8 impasse des Célestins,69600,OULLINS,99211485000017,0.6775855422019958,UBIQUITE LYONNAISE DES CARABINS ENGAGES POUR LES RENCONTRES HIVERNALES,25 AVENUE JEAN JAURES,OULLINS-PIERRE-BENITE,69600,69149,5
Les Jardins de Caluire,1095 Chemin Pierre Drevet,69300,CALUIRE ET CUIRE,21690034000011,0.9878851771354675,MAIRIE,PL DOCTEUR FREDERIC DUGOUJON,CALUIRE ET CUIRE,69300,69034,1
Les Jardins de Caluire,1095 Chemin Pierre Drevet,69300,CALUIRE ET CUIRE,83196072900026,0.7879918813705444,LES JARDINS COUTURIER,5 AVENUE DE POUMEYROL,CALUIRE-ET-CUIRE,69300,69034,2
Les Jardins de Caluire,1095 Chemin Pierre Drevet,69300,CALUIRE ET CUIRE,48362644600023,0.743810772895813,LE JARDIN DE SYRENE,15 IMPASSE DES PAVILLONS,CALUIRE-ET-CUIRE,69300,69034,3
Les Jardins de Caluire,1095 Chemin Pierre Drevet,69300,CALUIRE ET CUIRE,88034510300019,0.6293269395828247,LE JARDIN DES FILLES,23 CHEMIN DU CHARROI,CALUIRE-ET-CUIRE,69300,69034,4
Les Jardins de Caluire,1095 Chemin Pierre Drevet,69300,CALUIRE ET CUIRE,84531694200018,0.5817204713821411,LES LILAS,2 MONTEE DES LILAS,CALUIRE-ET-CUIRE,69300,69034,5
Les Subsistances,8 Bis Quai Saint Vincent,69000,LYON,93504193900015,0.002596460282802582,HANDICAP MEDECINE REHABILITATION PHYSIQUE,17 FEUILLAT,LYON,69003,69123,1
Ligue Auvergne Rhône-Alpes de Handball,34 rue du 35ème Régiment d'Aviation,69500,BRON,31443893800032,0.9998927116394043,LIGUE AUVERGNE RHONE ALPES DE HANDBALL,34 RUE DU 35EME REGIMENT D'AVIATION,BRON,69500,69029,1
Ligue Auvergne Rhône-Alpes de Handball,34 rue du 35ème Régiment d'Aviation,69500,BRON,31424703200035,0.999403715133667,LIGUE AUVERGNE RHONE ALPES DE HANDBALL,34 RUE DU 35EME REGIMENT D'AVIATION,BRON,69500,69029,2
Ligue Auvergne Rhône-Alpes de Handball,34 rue du 35ème Régiment d'Aviation,69500,BRON,32631518100049,0.9970115423202515,COMITE DU RHONE METROPOLE DE LYON HANDBALL,34 RUE DU 35EME REGIMENT D'AVIATION,BRON,69500,69029,3
Ligue Auvergne Rhône-Alpes de Handball,34 rue du 35ème Régiment d'Aviation,69500,BRON,33412044100038,0.989844799041748,LIGUE REGIONALE AUVERGNE RHONE ALPES BASKETBALL,3 RUE COLONEL CHAMBONNET,BRON,69500,69029,4
Ligue Auvergne Rhône-Alpes de Handball,34 rue du 35ème Régiment d'Aviation,69500,BRON,92931196700012,0.981999933719635,GEST'AURA,34 RUE DU 35EME REGIMENT D'AVIATION,BRON,69500,69029,5
Locam Limonest,1 rue des Vergers (chez DCforDATA,69760,LIMONEST,80970068500013,0.8228077292442322,LE FLORENCE,1 RUE DES VERGERS,LIMONEST,69760,69116,1
Locam Limonest,1 rue des Vergers (chez DCforDATA,69760,LIMONEST,50126709000055,0.7546231150627136,LOCAMAIL SYSTEM,5 ALLEE DES SEQUOIAS,LIMONEST,69760,69116,2
Locam Limonest,1 rue des Vergers (chez DCforDATA,69760,LIMONEST,41443527100039,0.5628378987312317,HESIEM,1 RUE DES VERGERS,LIMONEST,69760,69116,3
Locam Limonest,1 rue des Vergers (chez DCforDATA,69760,LIMONEST,50899511500013,0.5333911776542664,JM SECOURS,1 RUE DES VERGERS,LIMONEST,69760,69116,4
Locam Limonest,1 rue des Vergers (chez DCforDATA,69760,LIMONEST,88248938800018,0.5253898501396179,M'T HOLDING,1 RUE DES VERGERS,LIMONEST,69760,69116,5
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,33514696500033,0.9998451471328735,LOG SYSTEM,235 COURS LAFAYETTE,LYON,69006,69386,1
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,33514696500033,0.9998451471328735,LOG SYSTEM,235 COURS LAFAYETTE,LYON,69006,69386,1
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,90924001200015,0.9992280006408691,LOG SYSTEM GROUP,235 COURS LAFAYETTE,LYON,69006,69386,2
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,90924001200015,0.9992280006408691,LOG SYSTEM GROUP,235 COURS LAFAYETTE,LYON,69006,69386,2
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,89273128200026,0.9915562868118286,SIRET 89273128200026,235 COURS LAFAYETTE,LYON,69006,69386,3
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,89273128200026,0.9915562868118286,SIRET 89273128200026,235 COURS LAFAYETTE,LYON,69006,69386,3
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,38234160000023,0.9915562868118286,SIRET 38234160000023,235 COURS LAFAYETTE,LYON,69006,69386,4
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,38234160000023,0.9915562868118286,SIRET 38234160000023,235 COURS LAFAYETTE,LYON,69006,69386,4
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,81895845600019,0.9915562868118286,SIRET 81895845600019,235 COURS LAFAYETTE,LYON,69006,69386,5
Log System,235 COURS LAFAYETTE,69006,LYON 6EME ARRONDISSEMENT,81895845600019,0.9915562868118286,SIRET 81895845600019,235 COURS LAFAYETTE,LYON,69006,69386,5
Logiciel Service Entreprise,17 avenue Charles de Gaulle,69370,ST DIDIER AU MONT D OR,32868651400105,0.999387264251709,LSE,17 AV CHARLES DE GAULLE,SAINT-DIDIER-AU-MONT-D OR,69370,69194,1
Logiciel Service Entreprise,17 avenue Charles de Gaulle,69370,ST DIDIER AU MONT D OR,52360381900013,0.9686911702156067,DU 17 AVENUE CHARLES DE GAULLE,17 AV CHARLES DE GAULLE,SAINT-DIDIER-AU-MONT-D OR,69370,69194,2
Logiciel Service Entreprise,17 avenue Charles de Gaulle,69370,ST DIDIER AU MONT D OR,98281277800024,0.9664211273193359,IZYCARDIO SERVICE,17 AVENUE GENERAL DE GAULLE,SAINT-DIDIER-AU-MONT-D'OR,69370,69194,3
Logiciel Service Entreprise,17 avenue Charles de Gaulle,69370,ST DIDIER AU MONT D OR,75002878900022,0.9270336627960205,321TERFACE,17 AV CHARLES DE GAULLE,SAINT-DIDIER-AU-MONT-D OR,69370,69194,4
Logiciel Service Entreprise,17 avenue Charles de Gaulle,69370,ST DIDIER AU MONT D OR,40045379100099,0.9031752943992615,SIRET 40045379100099,17 AV CHARLES DE GAULLE,SAINT-DIDIER-AU-MONT-D OR,69370,69194,5
Lorflex Vénissieux,221 avenue Francis de Pressensé,69200,VENISSIEUX,33476506200115,0.9997366070747375,LORFLEX,221 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,1
Lorflex Vénissieux,221 avenue Francis de Pressensé,69200,VENISSIEUX,78867829000016,0.9579355120658875,WE ARE SPORTS,221 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,2
Lorflex Vénissieux,221 avenue Francis de Pressensé,69200,VENISSIEUX,96050564200061,0.7907834053039551,LE MATERIEL PROTEGO,221 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,3
Lorflex Vénissieux,221 avenue Francis de Pressensé,69200,VENISSIEUX,45066894200029,0.705452561378479,SIRET 45066894200029,217 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,4
Lorflex Vénissieux,221 avenue Francis de Pressensé,69200,VENISSIEUX,95282108000019,0.6874166131019592,SIRET 95282108000019,22 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,5
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,53412345000098,0.9420747756958008,SIRET 53412345000098,139 AVENUE MARECHAL DE SAXE,LYON,69003,69383,1
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,53412345000098,0.9420747756958008,SIRET 53412345000098,139 AVENUE MARECHAL DE SAXE,LYON,69003,69383,1
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,82917862300015,0.914252758026123,SIRET 82917862300015,139 AVENUE MARECHAL DE SAXE,LYON,69003,69383,2
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,82917862300015,0.914252758026123,SIRET 82917862300015,139 AVENUE MARECHAL DE SAXE,LYON,69003,69383,2
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,91430162700016,0.914252758026123,SIRET 91430162700016,159 AVENUE MARECHAL DE SAXE,LYON,69003,69383,3
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,91430162700016,0.914252758026123,SIRET 91430162700016,159 AVENUE MARECHAL DE SAXE,LYON,69003,69383,3
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,98792828000013,0.9055126905441284,SIRET 98792828000013,140 AVENUE MARECHAL DE SAXE,LYON,69003,69383,4
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,98792828000013,0.9055126905441284,SIRET 98792828000013,140 AVENUE MARECHAL DE SAXE,LYON,69003,69383,4
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,41280705900016,0.9055126905441284,SIRET 41280705900016,141 AVENUE MARECHAL DE SAXE,LYON,69003,69383,5
Lycee Ampère Saxe,149 Avenue Maréchal de Saxe,69003,LYON 3E ARRONDISSEMENT,41280705900016,0.9055126905441284,SIRET 41280705900016,141 AVENUE MARECHAL DE SAXE,LYON,69003,69383,5
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON,19690040100015,0.9998517036437988,LPO,23 RUE CLAUDE VEYRON,LYON,69007,69387,1
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON 7EME ARRONDISSEMENT,19690040100015,0.9998499155044556,LPO,23 RUE CLAUDE VEYRON,LYON,69007,69387,1
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON 7EME ARRONDISSEMENT,88345877000012,0.9904955625534058,ASSOCIATION SPORTIVE SCOLAIRE DU LYCEE HECTOR GUIMARD,23 RUE CLAUDE VEYRON,LYON,69007,69387,2
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON,88345877000012,0.9875696301460266,ASSOCIATION SPORTIVE SCOLAIRE DU LYCEE HECTOR GUIMARD,23 RUE CLAUDE VEYRON,LYON,69007,69387,2
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON 7EME ARRONDISSEMENT,19690040100023,0.984157919883728,SECTION D'ENSEIGNEMENT PROFESSIONNEL,23 RUE CLAUDE VEYRON,LYON,69007,69387,3
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON,19690040100023,0.983223021030426,SECTION D'ENSEIGNEMENT PROFESSIONNEL,23 RUE CLAUDE VEYRON,LYON,69007,69387,3
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON 7EME ARRONDISSEMENT,84878336100019,0.8947616815567017,SIRET 84878336100019,32 RUE CLAUDE VEYRON,LYON,69007,69387,4
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON,48831567200029,0.7292053699493408,SIRET 48831567200029,23 RUE CLAUDE BOYER,LYON,69007,69387,4
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON 7EME ARRONDISSEMENT,89263598800017,0.8947616815567017,SIRET 89263598800017,32 RUE CLAUDE VEYRON,LYON,69007,69387,5
Lycee Polyvalent Hector Guimard,23 RUE CLAUDE VEYRON,69007,LYON,89263598800017,0.7227407693862915,SIRET 89263598800017,32 RUE CLAUDE VEYRON,LYON,69007,69387,5
Lycee Professionnel André Cuzin,42 Chemin de Crépieux,69300,CALUIRE ET CUIRE,19692968100019,0.9994229078292847,LYCEE PROFESSIONNEL ANDRE CUZIN LYCEE DES METIERS DE L’HABITAT ET DU DEVELOPPEMENT DURABLE,42 CHEMIN DE CREPIEUX,CALUIRE-ET-CUIRE,69300,69034,1
Lycee Professionnel André Cuzin,42 Chemin de Crépieux,69300,CALUIRE ET CUIRE,83380113700013,0.9272035360336304,ASSOCIATION SPORTIVE DU LYCEE D ' ENSEIGNEMENT PROFESSIONNEL DE CALUIRE,42 CHEMIN DE CREPIEUX,CALUIRE-ET-CUIRE,69300,69034,2
Lycee Professionnel André Cuzin,42 Chemin de Crépieux,69300,CALUIRE ET CUIRE,32164201900020,0.5757321119308472,FOYER SOCIO EDUC. COLL.LYCEE ELIE VIGNAL,18 RUE DE MARGNOLLES,CALUIRE-ET-CUIRE,69300,69034,3
Lycee Professionnel André Cuzin,42 Chemin de Crépieux,69300,CALUIRE ET CUIRE,83803758800020,0.5484980344772339,SIRET 83803758800020,2 CHEMIN DE CREPIEUX,CALUIRE-ET-CUIRE,69300,69034,4
Lycee Professionnel André Cuzin,42 Chemin de Crépieux,69300,CALUIRE ET CUIRE,95408287100011,0.5370557308197021,SIRET 95408287100011,52 CHEMIN DE CREPIEUX,CALUIRE-ET-CUIRE,69300,69034,5
